time,voltage,current
4226,3.69626,0.445982
4227,3.69576,0.400423
4228,3.69575,0.441579
4229,3.69599,0.333334
4230,3.69625,0.32748
4231,3.69613,0.4129
4232,3.69605,0.333886
4233,3.69628,0.324172
4234,3.69607,0.366542
4235,3.69625,0.348809
4236,3.69623,0.341287
4237,3.69621,0.362589
4238,3.69611,0.35268
4239,3.69636,0.345919
4240,3.69602,0.323162
4241,3.6963,0.430277
4242,3.69592,0.321537
4243,3.69626,0.319235
4244,3.69633,0.386446
4245,3.69615,0.35939
4246,3.69597,0.421448
4247,3.69641,0.33655
4248,3.69613,0.342887
4249,3.69601,0.328919
4250,3.69612,0.318208
4251,3.69601,0.466504
4252,3.6959,0.451627
4253,3.69611,0.446448
4254,3.6963,0.441089
4255,3.69637,0.445832
4256,3.69618,0.469285
4257,3.69636,0.389774
4258,3.69635,0.448829
4259,3.69591,0.394537
4260,3.69616,0.325033
4261,3.6958,0.522536
4262,3.69596,0.440551
4263,3.69614,0.32733
4264,3.69615,0.341598
4265,3.69633,0.364058
4266,3.69601,0.331907
4267,3.69609,0.337503
4268,3.69663,0.330847
4269,3.69605,0.331154
4270,3.69614,0.331764
4271,3.69643,0.345134
4272,3.69588,0.335672
4273,3.69606,0.395276
4274,3.69642,0.319943
4275,3.69624,0.319674
4276,3.69644,0.384227
4277,3.69626,0.357206
4278,3.69624,0.459617
4279,3.69615,0.45641
4280,3.69634,0.534787
4281,3.69623,0.418004
4282,3.69602,0.397431
4283,3.69614,0.38195
4284,3.69626,0.421318
4285,3.69615,0.560739
4286,3.69596,0.406206
4287,3.69631,0.35958
4288,3.69613,0.350685
4289,3.69599,0.362523
4290,3.69601,0.411534
4291,3.69603,0.346237
4292,3.69584,0.347926
4293,3.69638,0.344246
4294,3.69597,0.329922
4295,3.69627,0.325744
4296,3.6961,0.332801
4297,3.69643,0.340411
4298,3.69597,0.357007
4299,3.6965,0.337139
4300,3.69643,0.327474
4301,3.69604,0.327151
4302,3.69591,0.325498
4303,3.69592,0.337031
4304,3.69602,0.439767
4305,3.69644,0.342457
4306,3.6961,0.336198
4307,3.69606,0.360789
